uid,video_path,question,answer,question_type,time_reference
2804,RbpKkvlHYTw.mp4,"Where is the vlogger when it comes to day 6?
(A) Masan
(B) Seoul
(C) Muan
(D) Busan",D,['key information retrieval'],53:00-54:20
2805,RbpKkvlHYTw.mp4,"Where is the vlogger at when there is gondola above him?
(A) On a beach
(B) By the sea
(C) In a mountain
(D) At an amusement park",B,"['event understanding', 'entity recognition']",63:29-63:29
2806,RbpKkvlHYTw.mp4,"At 65:20, what is put on the scallop?
(A) Peanut
(B) Cheese
(C) Lard
(D) Seasoning",B,"['entity recognition', 'temporal grounding']",65:20-65:20
2807,RbpKkvlHYTw.mp4,"Why does the vlogger do push-ups in hotel?
(A) He is in a push-up competition
(B) Hotel asks all guests to do so
(C) He eats too much food these days
(D) He is engaged in a workout",C,['reasoning'],79:40-80:00
2809,RbpKkvlHYTw.mp4,"How many time has the vlogger been to Seoul in this video?
(A) 0
(B) 2
(C) 3
(D) 1",B,"['key information retrieval', 'entity recognition']",00:00-101:00
2810,RbpKkvlHYTw.mp4,"Where does the vlogger have his last meal in Korea?
(A) Incheon
(B) Busan
(C) Sokcho
(D) Seoul",A,"['key information retrieval', 'event understanding']",116:50-108:00
2812,RbpKkvlHYTw.mp4,"What is the category of this video?
(A) A vlog of all kinds of food around Korea
(B) A vlog of travel around Korea
(C) A vlog of all kinds of food around Seoul
(D) A vlog of travel around Seoul",A,['event understanding'],00:00-108:53
2815,Mcggugol2ts.mp4,"Why does the vlogger not take the Narita express?
(A) Because the vlogger is a foreigner
(B) Because the vlogger comes too late and misses the train time
(C) Because the train is suspended
(D) Because the vlogger does not make a reservation",D,['event understanding'],02:00-03:00
2817,Mcggugol2ts.mp4,"What is the time when the vlogger gets out of the Shinjuku Station?
(A) Afternoon
(B) Midnight
(C) Morning
(D) Evening",D,"['key information retrieval', 'entity recognition']",07:40-08:00
2819,Mcggugol2ts.mp4,"What is the best word that describes Tokyo's night view?
(A) Dark
(B) Colorful
(C) Bright white
(D) Sparkling",B,['event understanding'],09:40-10:00
2821,Mcggugol2ts.mp4,"What does the vlogger do after settling in the hotel?
(A) Eating with friends
(B) Planning for the next day
(C) Taking a shower and resting
(D) Strolling the street and finding a place to eat",D,['event understanding'],13:00-17:30
2822,Mcggugol2ts.mp4,"What does the vlogger order in the restaurant?
(A) Sushi
(B) Hitsumabushi
(C) Yakiniku
(D) Spicy ramen",D,['entity recognition'],16:20-17:25
2823,Mcggugol2ts.mp4,"What does the vlogger do first after finishing dinner at the restaurant?
(A) Go to the vending machine to buy beer
(B) Go to the 82 Ale House to buy beer
(C) Go to the vending machine to buy water
(D) Go to the 82 Ale House to buy water",B,"['event understanding', 'entity recognition']",17:25-17:40
2824,Mcggugol2ts.mp4,"The vlogger spend ___  yen to buy water from the vending machine for the first time.
(A) 150
(B) 120
(C) 75
(D) 100",D,"['key information retrieval', 'event understanding']",17:40-18:50
2825,Mcggugol2ts.mp4,"What is the most likely way the vlogger hold the phone?
(A) By another friend
(B) By a tripod
(C) By a selfie stick
(D) By hand",C,['key information retrieval'],19:00-19:30
2826,Mcggugol2ts.mp4,"What does vlogger do in the second half of the video?
(A) The vlogger strolls on the street, trys to catch a doll from the claw machine, browses merchandise, buys a drink from the vending machine, and trys slot machine
(B) The vlogger strolls on the street, trys to catch a doll from the claw machine, goes to a Bookoff, browses merchandise, buys a drink from the vending machine, and trys slot machine
(C) The vlogger strolls on the street, goes to a Bookoff, browses merchandise, buys a drink from the vending machine, and trys slot machine
(D) The vlogger strolls on the street, trys to catch a doll from the claw machine, goes to a Bookoff, browses merchandise, and trys slot machine",C,['summarization'],21:50-44:27
2827,Mcggugol2ts.mp4,"What are the items sold in the bookoff that the vlogger went to?
(A) Book, Handmade, switch, DVDs, MP3
(B) Book, phone, switch, trinkets, cards, TV, MP3
(C) Book, phone, switch, DVDs
(D) Book, phone, switch, trinkets, cards",D,['entity recognition'],33:35-35:40
2828,Mcggugol2ts.mp4,"What does the vlogger buy after coming out of the bookstore?
(A) Beer
(B) Coke
(C) Juice
(D) Sparkling water",D,"['entity recognition', 'event understanding']",36:00-36:30
2829,Mcggugol2ts.mp4,"What vehicle passes on the right side of the vlogger when there is a SUBNADE sign above?
(A) Bike
(B) Train
(C) Motobike
(D) Car",A,"['entity recognition', 'key information retrieval']",42:19-42:25
2832,Mcggugol2ts.mp4,"Which floor is the bookoff on?
(A) 4
(B) 5
(C) 3
(D) 6",A,['key information retrieval'],33:37-33:38
2833,Mcggugol2ts.mp4,"The vlogger spend ___  yen to buy water from the vending machine for the second time.
(A) 150
(B) 130
(C) 110
(D) 100",C,"['key information retrieval', 'event understanding']",38:05-38:07
2834,Mcggugol2ts.mp4,"What is the overall expression of the vlogger on the train?
(A) Shocked
(B) Happy
(C) Tired
(D) Upset",C,['reasoning'],03:38-03:43
2837,Mcggugol2ts.mp4,"Which of the following event occurs after the bookoff visit?
(A) Buy a beer
(B) Find a coin-locker
(C) Eat a spicy ramen
(D) Explore the Golden Guy bars",B,['event understanding'],16:00-36:40
2958,JPPMz8fEml0.mp4,"What is the highest percentage of the country's respondents who experienced anger on the day previous to the survey?
(A) 48%
(B) 51%
(C) 53%
(D) 49%",D,['key information retrieval'],00:09-00:12
2963,JPPMz8fEml0.mp4,"Which country do the travelers choose?
(A) Isreal
(B) Afghanistan
(C) Palestine
(D) Lebanon",D,['key information retrieval'],01:18-01:21
2965,JPPMz8fEml0.mp4,"What is the discount on the vlogger's merchandise?
(A) 50% off
(B) 30% off
(C) 20% off
(D) 40% off",B,['key information retrieval'],02:14-02:18
2967,JPPMz8fEml0.mp4,"Among the three vloggers, ___ has the most normal night.
(A) Thomas
(B) No one
(C) Staffan
(D) Ammar",C,['reasoning'],00:00-34:34
2972,JPPMz8fEml0.mp4,"How many vloggers find a place to live before sunset?
(A) 0
(B) 1
(C) 2
(D) 3",A,['event understanding'],06:35-06:39
2975,JPPMz8fEml0.mp4,"What is the attitudes of people living in Lebanon towards life?
(A) They think their life are meaningless
(B) They are happy about their life
(C) They are hopeless about their life
(D) They are angry about their life",B,['reasoning'],08:37-08:50
2976,JPPMz8fEml0.mp4,"Does the car driver accept the request at 09:00?
(A) Yes
(B) He didn't say anything
(C) No
(D) I don't know",C,"['reasoning', 'temporal grounding']",09:00-09:37
2977,JPPMz8fEml0.mp4,"Who goes to a party at night?
(A) Ammar
(B) Staffan
(C) Ammar, Thomas, Staffan
(D) Thomas",D,['key information retrieval'],09:38-09:47
2981,JPPMz8fEml0.mp4,"Thomas sleeps at ___ house.
(A) A stranger's
(B) His
(C) A friend's
(D) A stranger's friend's",D,['reasoning'],16:03-16:07
2982,JPPMz8fEml0.mp4,"Who is Staffan's roommate?
(A) Christ
(B) Danny
(C) Ammar
(D) No roommate",B,['entity recognition'],20:05-20:26
2983,JPPMz8fEml0.mp4,"What does Staffen choose when his host offers him some food?
(A) Some popcorn
(B) Some nuts
(C) An ice cream
(D) Nothing",C,['event understanding'],25:49-25:56
2984,JPPMz8fEml0.mp4,"What does Thomas do before sleeping?
(A) He has a bath
(B) He watches a film
(C) He goes to a party
(D) He chats with his roommates",C,"['event understanding', 'entity recognition']",26:58-27:13
2987,JPPMz8fEml0.mp4,"How many vloggers find a place to live at night?
(A) 1
(B) 0
(C) 2
(D) 3",D,"['event understanding', 'entity recognition']",00:00-34:34
3166,uusf1qG_uZ4.mp4,"What is the first exercise the substitute daycare teacher does with these infants?
(A) Sit-ups
(B) Push-ups
(C) Hands-up
(D) Jumping jacks",D,['entity recognition'],00:50-00:57
3167,uusf1qG_uZ4.mp4,"What do these kids think of the substitute daycare teacher?
(A) They hate her
(B) They like her
(C) They adore her
(D) They don't care about her",A,['reasoning'],01:32-01:37
3168,uusf1qG_uZ4.mp4,"How do the kids feel when the substitute  daycare teacher falls into the pool?
(A) Happy
(B) Scared
(C) Worried
(D) Sad",A,"['event understanding', 'reasoning']",02:46-02:55
3171,uusf1qG_uZ4.mp4,"Why does Boss Baby sneak JJ's birthday cake?
(A) Because he was hungry
(B) Because he doesn't like JJ
(C) Because he likes to eat sweets
(D) Because he wanted to play a trick",A,['event understanding'],09:58-10:58
3173,uusf1qG_uZ4.mp4,"Why does JJ look terrified after Boss Baby says 'It's boss boy'?
(A) Because he is afraid of Boss Baby
(B) Because it reminds him of his nightmare
(C) Because he notices something that scares him
(D) Because he doesn't want to be woke up",B,['reasoning'],14:05-15:51
3174,uusf1qG_uZ4.mp4,"Who is the third kid to slide into the pool?
(A) Boss Baby
(B) Zoey
(C) JJ
(D) Pablo",B,['entity recognition'],16:50-17:11
3176,uusf1qG_uZ4.mp4,"Who opens the door for JJ when he rings the doorbell on Masha's birthday?
(A) Masha's grandma
(B) Masha's mom
(C) Masha's grandpa
(D) Masha's dad",A,"['entity recognition', 'event understanding']",36:33-36:42
3177,uusf1qG_uZ4.mp4,"Why does Janice act so nice?
(A) Because she is a nice person
(B) Because she treats other kids as good friends
(C) Because her mom is the teacher
(D) Because she is happy to see the visitors",C,['reasoning'],33:04-33:32
3178,uusf1qG_uZ4.mp4,"Who is pushing over by Janice?
(A) Zoey
(B) Boss Baby
(C) JJ
(D) Pablo",C,['entity recognition'],34:47-35:10
3180,uusf1qG_uZ4.mp4,"What is the name of the coffee shop behind the road that appears at 49:50?
(A) Starbrooklyn coffee
(B) Starbrooks coffee
(C) Starbucks coffee
(D) Starboom coffee",B,"['key information retrieval', 'temporal grounding']",49:50-49:50
3181,uusf1qG_uZ4.mp4,"Why is the daycare teacher very irritable with the kids?
(A) She receives a hefty fine by mistake
(B) She goes through a breakup
(C) She doesn't like these kids
(D) She doesn't like her job",A,['reasoning'],56:59-59:40
3182,uusf1qG_uZ4.mp4,"Which kid has a little sister?
(A) Boss Baby
(B) JJ
(C) Pablo
(D) Masha",C,['entity recognition'],69:58-70:15
3183,uusf1qG_uZ4.mp4,"What are the words that appear in the top left corner of the screen at 71:00?
(A) Comment ""BIKE"" if you see this!
(B) Comment ""SIKE"" if you see this!
(C) Comment ""LIKE"" if you see this!
(D) Comment ""NIKE"" if you see this!",B,"['key information retrieval', 'temporal grounding']",71:00-71:00
3184,uusf1qG_uZ4.mp4,"What is the main content discussed from 73:13-73:31?
(A) Memories kids have about Janice, who did something bad in the past
(B) Memories kids have about Boss Baby, who did something bad in the past
(C) Memories kids have about Pablo, who did something nice in the past
(D) Memories kids have about JJ, who did something nice in the past",A,"['temporal grounding', 'summarization']",73:13-73:31
3186,uusf1qG_uZ4.mp4,"What color does Pablo wear most often?
(A) Red
(B) Black
(C) Blue
(D) Yellow",D,['entity recognition'],00:55-132:00
3187,uusf1qG_uZ4.mp4,"How many times do these kids take the school bus together?
(A) 3
(B) 2
(C) 4
(D) 1",A,['event understanding'],18:36-32:34
3188,uusf1qG_uZ4.mp4,"How many female substitute daycare teachers have appeared in total?
(A) 3
(B) 4
(C) 2
(D) 1",C,['entity recognition'],00:01-26:45
3189,uusf1qG_uZ4.mp4,"Who is the biggest crybaby among these kids?
(A) Pablo
(B) JJ
(C) Bobby
(D) Masha",A,"['entity recognition', 'reasoning']",00:55-132:00
3335,O14bbpvy2x0.mp4,"What vegetables are in the first burger?
(A) Peppers and lettuce
(B) Onions and peppers
(C) Onions and tomatos
(D) Tomatos and lettuce",C,['event understanding'],02:49-03:07
3336,O14bbpvy2x0.mp4,"How many burgers does the vlogger make during the video?
(A) 24
(B) 19
(C) 25
(D) 12",B,['event understanding'],00:00-33:26
3339,O14bbpvy2x0.mp4,"What type of sauce does the label indicate on the second bottle that is closest to the view?
(A) Barbecue Sauce
(B) Ketchup
(C) Sweet chili sauce
(D) Mustard",C,['key information retrieval'],23:36-24:00
3341,O14bbpvy2x0.mp4,"At 24:09 what does the people at background do?
(A) They are having a conference
(B) They are frying fries
(C) They are cooking meals
(D) They are eating meals",D,"['entity recognition', 'temporal grounding']",24:09-24:15
3343,O14bbpvy2x0.mp4,"What does the vlogger do at 14:42?
(A) He cracks an egg
(B) He puts chicken on top of the burger
(C) He grabs a beacon slice
(D) He grabs some tissues",D,"['entity recognition', 'temporal grounding']",14:41-14:44
3347,O14bbpvy2x0.mp4,"How many pieces of patties does the vlogger cook at the very begining?
(A) 3
(B) 2
(C) 1
(D) 4",B,['entity recognition'],00:30-00:40
3350,O14bbpvy2x0.mp4,"How many patties are there in the first hamburger made by the vlogger?
(A) 0
(B) 2
(C) 1
(D) 3",B,['entity recognition'],03:25-03:40
3352,O14bbpvy2x0.mp4,"What does the vlogger use to wipe the yellow chopping board after cleaning it?
(A) White tissue
(B) Black tissue
(C) Blue tissue
(D) Yellow tissue",C,['event understanding'],01:30-01:40
3356,O14bbpvy2x0.mp4,"When making the side salad, what does the vlogger put on the tomato slice?
(A) Salad sauce
(B) Cucumber slices
(C) Onion slices
(D) Onion rings",B,"['event understanding', 'entity recognition']",11:16-11:30
3357,O14bbpvy2x0.mp4,"What color is the rubber part of the tong?
(A) Navy blue
(B) Dark green
(C) Baby blue
(D) Light yellow",B,['entity recognition'],11:59-12:00
3358,O14bbpvy2x0.mp4,"What is the side of the no-bun burger?
(A) Onion rings
(B) Salad
(C) Fries
(D) Chili",C,['event understanding'],12:31-12:37
3361,O14bbpvy2x0.mp4,"How many melting domes are there in total?
(A) 2
(B) 3
(C) 5
(D) 4",D,['entity recognition'],13:35-13:40
3363,O14bbpvy2x0.mp4,"What is this video about?
(A) Candy making
(B) Steak making
(C) Hamburg making
(D) Ice cream making",C,['event understanding'],00:00-10:00
3364,O14bbpvy2x0.mp4,"Who are the vlogger's customers?
(A) Construction workers and students
(B) Construction workers, students, and office workers
(C) Construction workers and office workers
(D) Students and office workers",C,['reasoning'],00:00-33:25
3367,O14bbpvy2x0.mp4,"What is the vlogger's job other than making videos?
(A) Variety show director
(B) Dining customer
(C) Food program instructor
(D) Hamburger maker",D,['reasoning'],00:00-10:00
3368,O14bbpvy2x0.mp4,"What is the content of the video?
(A) The vlogger makes single kind of burger, he is also responsible for putting french fries on the side
(B) The vlogger makes variety of burgers by the customer's order, he is also responsible for various side
(C) The vlogger makes variety of burgers by the customer's order, he is also responsible for putting french fries on the side
(D) The vlogger makes single kind of burger, he is also responsible for various side",B,['summarization'],00:00-33:25
3369,O14bbpvy2x0.mp4,"How many slices of cheese does the vlogger put on each patty from 19:25-19:45?
(A) 3 in total. 2 on the left, 1 one the right
(B) 4 in total. 2 on the left, 2 one the right
(C) 2 in total. 1 on the left, 1 one the right
(D) 3 in total. 1 on the left, 2 one the right",C,"['temporal grounding', 'event understanding']",19:25-19:45
3370,O14bbpvy2x0.mp4,"Where are the hamburger bun stored?
(A) In the right drawer under the iron plate
(B) On the right side of the iron plate
(C) In the left drawer under the iron plate
(D) On the left side of the iron plate",B,['event understanding'],08:45-08:51
3371,3_upA09AntU.mp4,"What color of the sauce which is put on the dish that has pepper as its side?
(A) Green
(B) Orange
(C) Yellow
(D) Red",A,['entity recognition'],00:08-00:21
3372,3_upA09AntU.mp4,"What does the chef do from 01:06-01:24?
(A) To break the container
(B) To find the container and wash it
(C) To replace the container with a new one
(D) To change the container",B,"['event understanding', 'temporal grounding']",01:16-01:24
3377,3_upA09AntU.mp4,"What does the chef write when he first writing on paper?
(A) Burger Good
(B) Burger Branding
(C) Burger Burger
(D) Burger Bad",B,"['key information retrieval', 'event understanding']",03:52-04:02
3378,3_upA09AntU.mp4,"How many plates does the chef place on the table from 04:40-04:46?
(A) 3
(B) 1
(C) 2
(D) 4",A,"['temporal grounding', 'entity recognition']",04:44-05:00
3380,3_upA09AntU.mp4,"What color of the sauce which is put on the dish from 07:25-07:34?
(A) Red
(B) Yellow
(C) Green
(D) Blue",C,"['entity recognition', 'temporal grounding']",07:25-07:34
3382,3_upA09AntU.mp4,"How many spoonfuls of sauce are placed on the two plates from 09:13-09:30?
(A) 3
(B) 1
(C) 2
(D) 4",D,"['temporal grounding', 'event understanding']",09:13-09:30
3383,3_upA09AntU.mp4,"When the action of scooping out fried food appears for the first time, what kind of food is scooped out?
(A) Broccoli
(B) Fries
(C) Meat
(D) Hamburger",A,['event understanding'],10:36-10:47
3385,3_upA09AntU.mp4,"How many times does the chef put condiments on broccoli?
(A) 6
(B) 5
(C) 8
(D) 7",C,['entity recognition'],12:16-13:43
3389,3_upA09AntU.mp4,"What does the chef do after organizing the receipts?
(A) He fetchs a dish
(B) He tastes a dish
(C) He puts the dish on a plate
(D) He cooks a dish",C,['event understanding'],18:19-18:39
3390,3_upA09AntU.mp4,"There are four containers on the left side of the table where the bills are placed. What are they used for?
(A) For cooking the dishes
(B) For cooling the sauce
(C) For heating the sauce
(D) For cleaning other containers",C,['reasoning'],00:00-41:39
3392,3_upA09AntU.mp4,"How many steak on the left side of the table at 21:00?
(A) 3
(B) 1
(C) 2
(D) 4",A,"['key information retrieval', 'temporal grounding']",21:00-21:22
3393,3_upA09AntU.mp4,"How many times does the chef wash his hands during the entire process?
(A) 3
(B) 2
(C) 1
(D) 4",C,['event understanding'],22:37-22:48
3395,3_upA09AntU.mp4,"Which color of the sauce is mostly used?
(A) Green
(B) Red
(C) Orange
(D) Yellow",A,"['reasoning', 'entity recognition']",00:00-41:39
3397,3_upA09AntU.mp4,"What might be the number on the stove above the table next to the trash can?
(A) Countdown numbers
(B) Timing numbers
(C) Random numbers
(D) Clock numbers",A,"['reasoning', 'entity recognition']",37:43-37:45
3399,3_upA09AntU.mp4,"Given the vlog, is the restaurant profitable?
(A) No loss, no profit
(B) I don't know
(C) No
(D) Yes",D,['reasoning'],00:00-41:39
3436,gbDR39yIs3Y.mp4,"What color is the atmosphere of the room?
(A) Purple
(B) Green
(C) Pink
(D) Red",A,['entity recognition'],00:00-01:23
3437,gbDR39yIs3Y.mp4,"What does the vlogger do after she ties her hair?
(A) Sleep again
(B) Drink water
(C) Play with her mobile phone
(D) Read a book",B,['event understanding'],00:23-00:32
3438,gbDR39yIs3Y.mp4,"What is the first thing the vlogger drops?
(A) The mobile phone
(B) The water bottle
(C) The charger
(D) The pillow",B,['entity recognition'],00:34-00:36
3439,gbDR39yIs3Y.mp4,"Given the vlogger's behavior from 00:38-01:22, what does she want to do?
(A) To fall asleep again
(B) To move a house
(C) To wash the bedding
(D) To move her bed",C,"['reasoning', 'temporal grounding']",00:38-00:57
3442,gbDR39yIs3Y.mp4,"What does the vlogger do after putting things into the washing machine?
(A) She plays with her mobile phone
(B) She reads a book
(C) She cooks some food
(D) She washes her face",D,['event understanding'],02:07-02:13
3443,gbDR39yIs3Y.mp4,"How long does the vlogger set the timer for when brushing her teeth?
(A) 3:10
(B) 2:40
(C) 3:00
(D) 2:50",B,['key information retrieval'],02:31-02:36
3444,gbDR39yIs3Y.mp4,"What does the vlogger do in the washroom when she gets up?
(A) Do the laundry, wash her face, brush her teeth, comb her hair, and apply makeup
(B) Wash her face, brush her teeth, and comb her hair
(C) Do the laundry, wash her face, brush her teeth, and apply makeup
(D) Do the laundry, wash her face, brush her teeth, and comb her hair",D,"['event understanding', 'summarization']",01:25-03:05
3446,gbDR39yIs3Y.mp4,"How many tops does the vlogger wear to go out?
(A) 2, a camisole and a down coat
(B) 3, a camisole, a hoodie, and a down coat
(C) 4, a camisole, a shirt, a hoodie, and a down coat
(D) 1, a camisole",B,"['entity recognition', 'event understanding']",03:43-04:01
3449,gbDR39yIs3Y.mp4,"When does the vlogger go out again?
(A) 9 a.m
(B) 10 a.m
(C) 9.30 a.m
(D) 8 a.m",D,['key information retrieval'],08:21-08:24
3451,gbDR39yIs3Y.mp4,"How long does the vlogger go out for groceries?
(A) 39 minutes
(B) 30 minutes
(C) 1 hour and 39 minutes
(D) 1 hour and 30 minutes",C,"['reasoning', 'key information retrieval', 'event understanding']",08:21-09:38
3453,gbDR39yIs3Y.mp4,"What does the vlogger do after cleaning the grocery and fruit?
(A) She takes out her clothes
(B) She has a rest
(C) She goes to bed
(D) She does some cleanings",D,['event understanding'],11:13-15:25
3454,gbDR39yIs3Y.mp4,"What is the main reason the vlogger goes out again, where she also buys beauty products?
(A) To go to the gym
(B) To eat salmon
(C) To buy food containers
(D) To go to school",D,"['event understanding', 'reasoning', 'key information retrieval']",15:37-15:42
3455,gbDR39yIs3Y.mp4,"Which beauty brand does the vlogger visit?
(A) Kicks
(B) Chanel
(C) Buxom
(D) Sephora",A,"['key information retrieval', 'reasoning']",16:13-16:19
3457,gbDR39yIs3Y.mp4,"When does the vlogger go home for the last time?
(A) 16:49
(B) 12:30
(C) 15:51
(D) 19:50",C,"['key information retrieval', 'event understanding']",17:10-17:13
3459,gbDR39yIs3Y.mp4,"What does she do after cleaning her face?
(A) Polish her nails
(B) Sleep
(C) Take a nap
(D) Watch TV",A,['event understanding'],29:20-29:49
3628,rSE2YPcv89U.mp4,"Which player is responsible for the first throw-in?
(A) Player 7
(B) Player 4
(C) Player 5
(D) Player 8",B,"['key information retrieval', 'event understanding']",01:47-01:47
3629,rSE2YPcv89U.mp4,"How is the situation in the first half of the match?
(A) In the first half, both Arsenal and Liverpool had opportunities to score but failed to capitalize. Arsenal created several chances, including one shot that narrowly missed the goal frame, but were unable to convert. Liverpool, on the other hand, managed to score twice. Despite Arsenal's efforts to find the back of the net, Liverpool's goalkeeper made some impressive saves to maintain their lead. At halftime, the score stood at 2-0 in favor of Liverpool
(B) In the first half, both Arsenal and Liverpool had opportunities to score but failed to capitalize. Arsenal created several chances, including one shot that narrowly missed the goal frame, but were unable to convert. Liverpool also had a few opportunities, but Arsenal's goalkeeper made some impressive saves to keep them out. Despite both teams' efforts to score, the first half ended with the score still 0-0
(C) In the first half, both Arsenal and Liverpool had opportunities to score and both managed to find the back of the net once. Arsenal created several chances, including one shot that narrowly missed the goal frame, but they eventually scored. Similarly, Liverpool also capitalized on their chances and scored one goal. Despite both teams' efforts to add to their tally, the score remained 1-1 at halftime
(D) In the first half, both Arsenal and Liverpool had opportunities to score but failed to capitalize. Arsenal created several chances, including one shot Liverpool also had a few opportunities, but Arsenal's goalkeeper made some impressive saves to keep them out. The first half ended with the score still 1-0",B,['summarization'],01:19-48:53
3630,rSE2YPcv89U.mp4,"What happens in the second half of the game?
(A) After switching sides, Liverpool capitalized on a defensive lapse by Arsenal. A midfielder intercepted the ball and played a through pass into the penalty area, where a forward calmly slotted the ball into the net, putting the Reds ahead. Trailing behind, Arsenal intensified their offensive efforts and successfully equalized. As the match entered its closing stages, Liverpool scored again. After a combination play on the right flank, a player found himself one-on-one with the goalkeeper. From a tight angle, his shot struck the inside of the far post and nestled into the back of the net, sealing the score at 2-1.
(B) Shortly after the game resumed, Liverpool's midfield launched a swift attack. After a series of exquisite passes, the team's top striker headed the ball into the net inside the penalty area, establishing a valuable 1-0 lead for the team. As the game progressed, Arsenal intensified their offensive efforts, but Liverpool's defensive line remained solid. Towards the end of the match, Liverpool capitalized on another opportunity. A cross from the flank found another forward, who poked the ball into the goal from close range inside the six-yard box, securing a 2-0 victory.
(C) In the second half, Liverpool displayed a more aggressive attacking stance, particularly showcasing greater organization and creativity in midfield. As the game progressed towards its final stages, Liverpool's offensive pressure gradually intensified, resulting in threats near the penalty area. One particular instance saw a free kick from Liverpool leading to an own goal by an Arsenal player in the penalty area. This goal laid the foundation for Liverpool's victory. Later in the game's dying moments, Liverpool once again scored another goal, resulting in a 2-0 victory.
(D) In the second half, Arsenal displayed a more proactive and aggressive attacking approach, particularly in the midfield, where they demonstrated stronger organization and creativity, leading to the opening goal. However, as the match neared its final stages, Liverpool's attacking pressure steadily increased, resulting in threats around the penalty area. In one such instance, a Liverpool free kick led to an own goal by an Arsenal player inside the box, ultimately ending the game in a 1-1 draw.",C,['summarization'],49:23-99:46
3632,rSE2YPcv89U.mp4,"Which team scores the first goal of the match?
(A) It is an goal scored by an Livepool's player
(B) It is an own goal scored by an Livepool's player
(C) It is an own goal scored by an Arsenal player
(D) It is an goal scored by an Barcelona's player",C,['event understanding'],84:06-85:08
3633,rSE2YPcv89U.mp4,"How long does the entire match last?
(A) 90:10
(B) 94:34
(C) 95:28
(D) 97:30",C,['key information retrieval'],99:53-99:53
3634,rSE2YPcv89U.mp4,"Who does the player pass the ball to when the top left corners indicates it is 18:30 into the game?
(A) The player passes the ball to the opposing goalkeeper
(B) The player passes the ball to their own goalkeeper
(C) The player passes the ball to the referee
(D) The player passes the ball to the defender",B,"['event understanding', 'key information retrieval']",19:48-19:50
3637,rSE2YPcv89U.mp4,"What part of the body is used to score the second goal?
(A) The chest
(B) The back
(C) The head
(D) Right foot",D,['entity recognition'],98:30-98:30
3638,rSE2YPcv89U.mp4,"Which team is controlling the ball at 27:18 in the video?
(A) Manchester City
(B) Real Madrid
(C) Arsenal
(D) Liverpool",C,"['temporal grounding', 'key information retrieval']",27:18-27:18
3641,rSE2YPcv89U.mp4,"How does the goalkeeper prevent Liverpool's shot from scoring at 81:38 in the video?
(A) He uses his right hand to deflect the ball out of bounds
(B) He kicks the ball away
(C) He blocks the ball with his head
(D) He catches the ball and throws it",A,"['key information retrieval', 'temporal grounding']",81:38-81:38
3640,rSE2YPcv89U.mp4,"What color is the football in the video?
(A) Yellow
(B) Green
(C) Blue
(D) White",A,['key information retrieval'],01:19-99:48
3646,rSE2YPcv89U.mp4,"After the opposing team scored an own goal, how does the Liverpool players celebrate?
(A) They high-five the referee
(B) They hug each other
(C) They wave to the crowd
(D) They do a victory dance",B,['entity recognition'],85:24-85:24
3642,rSE2YPcv89U.mp4,"Why did Player number 4 in white push down Player number 17 in purple during the match?
(A) Player number 4 in white was attempting to maneuver past Player number 17 in purple during an offensive play.
(B) Player number 4 in white was retaliating for an earlier foul by Player number 17 in purple.
(C) Player number 4 in white was making a defensive play to prevent Player number 17 in purple from successfully dribbling past him.
(D) It was an accidental collision as both players were competing for the ball.",C,['reasoning'],34:04-34:24
3649,rSE2YPcv89U.mp4,"How many substitutions does Liverpool make?
(A) Liverpool makes ten substitutions during the match
(B) Liverpool makes two substitutions during the match
(C) Liverpool makes four substitutions during the match
(D) Liverpool makes three substitutions during the match",B,['event understanding'],01:19-99:30
3773,T1yhBv1ytzw.mp4,"What is the category of this video?
(A) Sports
(B) Cartoon
(C) Movie
(D) Vlog",A,['event understanding'],00:00-100:28
3774,T1yhBv1ytzw.mp4,"What is the score of Liverpool in the FA Cup at Anfield?
(A) 6:1
(B) 4:1
(C) 3:1
(D) 5:1",A,['event understanding'],00:12-00:22
3777,T1yhBv1ytzw.mp4,"At 06:06, considering the player's facial expressions, whose belief and confidence is a little bit down?
(A) Thiago
(B) Gomez
(C) Alisson
(D) Salah",D,"['temporal grounding', 'entity recognition', 'reasoning']",06:06-06:13
3779,T1yhBv1ytzw.mp4,"Who is hit by Thiago and therefore, Thiago gets a warn?
(A) Gross
(B) Dunk
(C) Steele
(D) Webster",A,['entity recognition'],10:03-10:24
3782,T1yhBv1ytzw.mp4,"Where does Keita hurt?
(A) His head
(B) His knee
(C) His leg
(D) His muscle",A,['event understanding'],18:09-18:37
3783,T1yhBv1ytzw.mp4,"Who nearly gets the score at 21:09?
(A) Dunk
(B) March
(C) Ferguson
(D) Mitoma",D,"['entity recognition', 'temporal grounding']",21:09-21:39
3785,T1yhBv1ytzw.mp4,"Who scores the first goal?
(A) Salah
(B) Gomez
(C) Elliott
(D) Thiago",C,['entity recognition'],30:04-31:20
3786,T1yhBv1ytzw.mp4,"Who has the most attempts in Brighton?
(A) March
(B) Ferguson
(C) Mitoma
(D) Dunk",C,['entity recognition'],00:00-64:28
3787,T1yhBv1ytzw.mp4,"Who gets the second score?
(A) Lamptey
(B) Dunk
(C) Mitoma
(D) Ferguson",A,['entity recognition'],39:06-40:14
